borrower_id,pd,credit_score,risk_grade,recommended_action,below_policy_cutoff
80295,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80296,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80297,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80298,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80299,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80300,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80301,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80302,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80303,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80304,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80305,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80306,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80307,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80308,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80309,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80310,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
80311,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80312,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80313,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80314,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80315,0.1320754716981132,519.7139469556023,E,Decline or enhanced verification,True
80316,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80317,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80318,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80319,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80320,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80321,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80322,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80323,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80324,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80325,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80326,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80327,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
80328,0.27184466019417475,454.97678367754577,E,Decline or enhanced verification,True
80329,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80330,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80331,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80332,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80333,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80334,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80335,0.01,715.3714262596125,B,Approve / standard terms,False
80336,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80337,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80338,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80339,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
80340,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80341,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80342,0.43956043956043955,401.4284576098386,E,Decline or enhanced verification,True
80343,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80344,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80345,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80346,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80347,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80348,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80349,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80350,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80351,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80352,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80353,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80354,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80355,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80356,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80357,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80358,0.43956043956043955,401.4284576098386,E,Decline or enhanced verification,True
80359,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80360,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80361,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80362,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80363,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80364,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80365,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80366,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80367,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80368,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80369,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80370,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80371,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80372,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80373,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80374,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80375,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80376,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80377,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80378,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80379,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
80380,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80381,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80382,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80383,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80384,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80385,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80386,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80387,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80388,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80389,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80390,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80391,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80392,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80393,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
80394,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80395,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80396,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80397,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80398,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80399,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80400,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80401,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80402,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80403,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80404,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80405,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80406,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80407,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80408,0.43636363636363634,402.36528573891786,E,Decline or enhanced verification,True
80409,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80410,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80411,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
80412,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80413,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80414,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
80415,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80416,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80417,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80418,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80419,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80420,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80421,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80422,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80423,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80424,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80425,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80426,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
80427,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80428,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80429,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80430,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80431,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80432,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80433,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80434,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80435,0.5862068965517243,358.7785782291727,E,Decline or enhanced verification,True
80436,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80437,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
80438,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80439,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80440,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80441,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
80442,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80443,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80444,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80445,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80446,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80447,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80448,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80449,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80450,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80451,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80452,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80453,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80454,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80455,0.131119049862816,520.317655965753,E,Decline or enhanced verification,True
80456,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80457,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80458,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
80459,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80460,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80461,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
80462,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80463,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80464,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80465,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80466,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80467,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80468,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80469,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80470,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80471,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80472,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80473,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80474,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80475,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80476,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80477,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80478,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
80479,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80480,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80481,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80482,0.5862068965517243,358.7785782291727,E,Decline or enhanced verification,True
80483,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80484,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80485,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80486,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80487,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80488,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
80489,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80490,0.27184466019417475,454.97678367754577,E,Decline or enhanced verification,True
80491,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
80492,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80493,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80494,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80495,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80496,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
80497,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80498,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80499,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80500,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80501,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80502,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80503,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80504,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80505,0.01,715.3714262596125,B,Approve / standard terms,False
80506,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80507,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
80508,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80509,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80510,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80511,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80512,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80513,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80514,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80515,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80516,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80517,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80518,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80519,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80520,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
80521,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80522,0.43636363636363634,402.36528573891786,E,Decline or enhanced verification,True
80523,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80524,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80525,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80526,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80527,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
80528,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
80529,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80530,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80531,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80532,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80533,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80534,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80535,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80536,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80537,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80538,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80539,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80540,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80541,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80542,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80543,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80544,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80545,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80546,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80547,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80548,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80549,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80550,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80551,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80552,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80553,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80554,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
80555,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80556,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80557,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80558,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80559,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80560,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80561,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80562,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80563,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80564,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80565,0.27184466019417475,454.97678367754577,E,Decline or enhanced verification,True
80566,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80567,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80568,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80569,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80570,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80571,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80572,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80573,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80574,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80575,0.01,715.3714262596125,B,Approve / standard terms,False
80576,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80577,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80578,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80579,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80580,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
80581,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80582,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80583,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80584,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80585,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80586,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80587,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
80588,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80589,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80590,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80591,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80592,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80593,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80594,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80595,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80596,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80597,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80598,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80599,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80600,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80601,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80602,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80603,0.01,715.3714262596125,B,Approve / standard terms,False
80604,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
80605,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80606,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80607,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80608,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80609,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
80610,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80611,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80612,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80613,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80614,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80615,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80616,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80617,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80618,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80619,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80620,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80621,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80622,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80623,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
80624,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80625,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80626,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
80627,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80628,0.5,383.9035952556319,E,Decline or enhanced verification,True
80629,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80630,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80631,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80632,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80633,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80634,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80635,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80636,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80637,0.01,715.3714262596125,B,Approve / standard terms,False
80638,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80639,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80640,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80641,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80642,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
80643,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80644,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
80645,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80646,0.43956043956043955,401.4284576098386,E,Decline or enhanced verification,True
80647,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80648,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80649,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80650,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80651,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80652,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80653,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80654,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80655,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80656,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80657,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80658,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80659,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80660,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80661,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80662,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
80663,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80664,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80665,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80666,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
80667,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
80668,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80669,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80670,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80671,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
80672,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80673,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80674,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
80675,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80676,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80677,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
80678,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
80679,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
80680,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80681,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80682,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
80683,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
80684,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80685,0.5,383.9035952556319,E,Decline or enhanced verification,True
80686,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80687,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
80688,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80689,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
80690,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80691,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80692,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
80693,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
80694,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
80695,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
80696,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
80697,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
80698,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
80699,0.01,715.3714262596125,B,Approve / standard terms,False
80700,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
